tweet,tweet_clean,tweet_tokens,tweet_filtered,tweet_normalized,tweet_stemmed,label
@AzanAza95871525 @didimardijono2 @PngAdilnR4kyt yg goblok elo.. kalo bener palsu pilpres 2014 2019 udah digugat ama prabowo ngapain prabowo ngegugat hasil itungan pemilu gugat aja ijazahnya. kelar..,@azanaza95871525 @didimardijono2 @pngadilnr4kyt yg goblok elo.. kalo bener palsu pilpres 2014 2019 udah digugat ama prabowo ngapain prabowo ngegugat hasil itungan pemilu gugat aja ijazahnya. kelar..,"['azanaza', 'didimardijono', 'pngadilnrkyt', 'yg', 'goblok', 'elo', 'kalo', 'bener', 'palsu', 'pilpres', 'udah', 'digugat', 'ama', 'prabowo', 'ngapain', 'prabowo', 'ngegugat', 'hasil', 'itungan', 'pemilu', 'gugat', 'aja', 'ijazahnya', 'kelar']","['azanaza', 'didimardijono', 'pngadilnrkyt', 'yg', 'goblok', 'elo', 'kalo', 'bener', 'palsu', 'pilpres', 'udah', 'digugat', 'ama', 'prabowo', 'ngapain', 'prabowo', 'ngegugat', 'hasil', 'itungan', 'pemilu', 'gugat', 'aja', 'ijazahnya', 'kelar']","['azanaza', 'didimardijono', 'pngadilnrkyt', 'yang', 'goblok', 'elo', 'kalo', 'bener', 'palsu', 'pilpres', 'udah', 'digugat', 'ama', 'prabowo', 'ngapain', 'prabowo', 'ngegugat', 'hasil', 'itungan', 'pemilu', 'gugat', 'aja', 'ijazahnya', 'kelar']","['azanaza', 'didimardijono', 'pngadilnrkyt', 'yang', 'goblok', 'elo', 'kalo', 'bener', 'palsu', 'pilpres', 'udah', 'gugat', 'ama', 'prabowo', 'ngapain', 'prabowo', 'ngegugat', 'hasil', 'itungan', 'milu', 'gugat', 'aja', 'ijazah', 'kelar']",politik
@bachrum_achmadi @prabowo Omon2 memble kya macan ompong padahal dulu @prabowo di pemilu 2019 dicurangi olh Mulyono skr malah jadi penyembah berhala Mulyono. Ayolah bangkit kau Prabowo jgn mau di atur2 Mulyono,@bachrum_achmadi @prabowo omon2 memble kya macan ompong padahal dulu @prabowo di pemilu 2019 dicurangi olh mulyono skr malah jadi penyembah berhala mulyono. ayolah bangkit kau prabowo jgn mau di atur2 mulyono,"['bachrumachmadi', 'prabowo', 'omon', 'memble', 'kya', 'macan', 'ompong', 'padahal', 'dulu', 'prabowo', 'di', 'pemilu', 'dicurangi', 'olh', 'mulyono', 'skr', 'malah', 'jadi', 'penyembah', 'berhala', 'mulyono', 'ayolah', 'bangkit', 'kau', 'prabowo', 'jgn', 'mau', 'di', 'atur', 'mulyono']","['bachrumachmadi', 'prabowo', 'omon', 'memble', 'kya', 'macan', 'ompong', 'prabowo', 'pemilu', 'dicurangi', 'olh', 'mulyono', 'skr', 'penyembah', 'berhala', 'mulyono', 'ayolah', 'bangkit', 'kau', 'prabowo', 'jgn', 'atur', 'mulyono']","['bachrumachmadi', 'prabowo', 'omon', 'memble', 'kya', 'macan', 'ompong', 'prabowo', 'pemilu', 'dicurangi', 'olh', 'mulyono', 'skr', 'penyembah', 'berhala', 'mulyono', 'ayolah', 'bangkit', 'kau', 'prabowo', 'jgn', 'atur', 'mulyono']","['bachrumachmadi', 'prabowo', 'omon', 'memble', 'kya', 'macan', 'ompong', 'prabowo', 'milu', 'curang', 'olh', 'mulyono', 'skr', 'sembah', 'berhala', 'mulyono', 'ayo', 'bangkit', 'kau', 'prabowo', 'jgn', 'atur', 'mulyono']",politik
@ronnie95889978 Purnawirawan yg usulkan itu di kubu Amin. Mereka kalah Pilpres. Harus tunduk pada konstitusi. Purnawirawan yg dukung Pak Prabowo jauh lebih banyak jumlahnya.,@ronnie95889978 purnawirawan yg usulkan itu di kubu amin. mereka kalah pilpres. harus tunduk pada konstitusi. purnawirawan yg dukung pak prabowo jauh lebih banyak jumlahnya.,"['ronnie', 'purnawirawan', 'yg', 'usulkan', 'itu', 'di', 'kubu', 'amin', 'mereka', 'kalah', 'pilpres', 'harus', 'tunduk', 'pada', 'konstitusi', 'purnawirawan', 'yg', 'dukung', 'pak', 'prabowo', 'jauh', 'lebih', 'banyak', 'jumlahnya']","['ronnie', 'purnawirawan', 'yg', 'usulkan', 'kubu', 'amin', 'kalah', 'pilpres', 'tunduk', 'konstitusi', 'purnawirawan', 'yg', 'dukung', 'prabowo']","['ronnie', 'purnawirawan', 'yang', 'usulkan', 'kubu', 'amin', 'kalah', 'pilpres', 'tunduk', 'konstitusi', 'purnawirawan', 'yang', 'dukung', 'prabowo']","['ronnie', 'purnawirawan', 'yang', 'usul', 'kubu', 'amin', 'kalah', 'pilpres', 'tunduk', 'konstitusi', 'purnawirawan', 'yang', 'dukung', 'prabowo']",politik
@Kong_x_kongg @ZulkifliLubis69 @jokowi @prabowo Sama kayak elu nyebokin tai anis bela terus sampe si anis nyalon presiden lagi si anis juga ternak mulyono goblok dia sakit hati karena pernah dipecat dan kalah pilpres lawan gibran hahahaha tua goblok tolol,@kong_x_kongg @zulkiflilubis69 @jokowi @prabowo sama kayak elu nyebokin tai anis bela terus sampe si anis nyalon presiden lagi si anis juga ternak mulyono goblok dia sakit hati karena pernah dipecat dan kalah pilpres lawan gibran hahahaha tua goblok tolol,"['kongxkongg', 'zulkiflilubis', 'jokowi', 'prabowo', 'sama', 'kayak', 'elu', 'nyebokin', 'tai', 'anis', 'bela', 'terus', 'sampe', 'si', 'anis', 'nyalon', 'presiden', 'lagi', 'si', 'anis', 'juga', 'ternak', 'mulyono', 'goblok', 'dia', 'sakit', 'hati', 'karena', 'pernah', 'dipecat', 'dan', 'kalah', 'pilpres', 'lawan', 'gibran', 'hahahaha', 'tua', 'goblok', 'tolol']","['kongxkongg', 'zulkiflilubis', 'jokowi', 'prabowo', 'kayak', 'elu', 'nyebokin', 'tai', 'anis', 'bela', 'sampe', 'si', 'anis', 'nyalon', 'presiden', 'si', 'anis', 'ternak', 'mulyono', 'goblok', 'sakit', 'hati', 'dipecat', 'kalah', 'pilpres', 'lawan', 'gibran', 'hahahaha', 'tua', 'goblok', 'tolol']","['kongxkongg', 'zulkiflilubis', 'jokowi', 'prabowo', 'kayak', 'elu', 'nyebokin', 'tai', 'anis', 'bela', 'sampe', 'si', 'anis', 'nyalon', 'presiden', 'si', 'anis', 'ternak', 'mulyono', 'goblok', 'sakit', 'hati', 'dipecat', 'kalah', 'pilpres', 'lawan', 'gibran', 'hahahaha', 'tua', 'goblok', 'tolol']","['kongxkongg', 'zulkiflilubis', 'jokowi', 'prabowo', 'kayak', 'elu', 'nyebokin', 'tai', 'anis', 'bela', 'sampe', 'si', 'anis', 'nyalon', 'presiden', 'si', 'anis', 'ternak', 'mulyono', 'goblok', 'sakit', 'hati', 'pecat', 'kalah', 'pilpres', 'lawan', 'gibran', 'hahahaha', 'tua', 'goblok', 'tolol']",politik
@txtfromezi @logos_id Tidak ada psikotes wajib untuk calon presiden di Indonesia berdasarkan syarat dalam Konstitusi dan undang-undang pemilu seperti usia minimal 40 tahun warga negara dan kriteria pendidikan. Namun beberapa partai politik seperti PDIP me,@txtfromezi @logos_id tidak ada psikotes wajib untuk calon presiden di indonesia berdasarkan syarat dalam konstitusi dan undang-undang pemilu seperti usia minimal 40 tahun warga negara dan kriteria pendidikan. namun beberapa partai politik seperti pdip me,"['txtfromezi', 'logosid', 'tidak', 'ada', 'psikotes', 'wajib', 'untuk', 'calon', 'presiden', 'di', 'indonesia', 'berdasarkan', 'syarat', 'dalam', 'konstitusi', 'dan', 'undangundang', 'pemilu', 'seperti', 'usia', 'minimal', 'tahun', 'warga', 'negara', 'dan', 'kriteria', 'pendidikan', 'namun', 'beberapa', 'partai', 'politik', 'seperti', 'pdip', 'me']","['txtfromezi', 'logosid', 'psikotes', 'wajib', 'calon', 'presiden', 'indonesia', 'berdasarkan', 'syarat', 'konstitusi', 'undangundang', 'pemilu', 'usia', 'minimal', 'warga', 'negara', 'kriteria', 'pendidikan', 'partai', 'politik', 'pdip', 'me']","['txtfromezi', 'logosid', 'psikotes', 'wajib', 'calon', 'presiden', 'indonesia', 'berdasarkan', 'syarat', 'konstitusi', 'undangundang', 'pemilu', 'usia', 'minimal', 'warga', 'negara', 'kriteria', 'pendidikan', 'partai', 'politik', 'pdip', 'me']","['txtfromezi', 'logosid', 'psikotes', 'wajib', 'calon', 'presiden', 'indonesia', 'dasar', 'syarat', 'konstitusi', 'undangundang', 'milu', 'usia', 'minimal', 'warga', 'negara', 'kriteria', 'didik', 'partai', 'politik', 'pdip', 'me']",politik
Ya gimana anak abah dan para Wabah pola kampanye nya menghina merendahkan ekslusif dan goblok2in pemilih lain even habis pilpres aja kelakuannya boikat boikot. Tbh suara anies tanpa PKB itu hanya sktr 13-14% di seluruh indonesia.,ya gimana anak abah dan para wabah pola kampanye nya menghina merendahkan ekslusif dan goblok2in pemilih lain even habis pilpres aja kelakuannya boikat boikot. tbh suara anies tanpa pkb itu hanya sktr 13-14% di seluruh indonesia.,"['ya', 'gimana', 'anak', 'abah', 'dan', 'para', 'wabah', 'pola', 'kampanye', 'nya', 'menghina', 'merendahkan', 'ekslusif', 'dan', 'goblokin', 'pemilih', 'lain', 'even', 'habis', 'pilpres', 'aja', 'kelakuannya', 'boikat', 'boikot', 'tbh', 'suara', 'anies', 'tanpa', 'pkb', 'itu', 'hanya', 'sktr', 'di', 'seluruh', 'indonesia']","['ya', 'gimana', 'anak', 'abah', 'wabah', 'pola', 'kampanye', 'nya', 'menghina', 'merendahkan', 'ekslusif', 'goblokin', 'pemilih', 'even', 'habis', 'pilpres', 'aja', 'kelakuannya', 'boikat', 'boikot', 'tbh', 'suara', 'anies', 'pkb', 'sktr', 'indonesia']","['ya', 'gimana', 'anak', 'abah', 'wabah', 'pola', 'kampanye', 'nya', 'menghina', 'merendahkan', 'ekslusif', 'goblokin', 'pemilih', 'even', 'habis', 'pilpres', 'aja', 'kelakuannya', 'boikat', 'boikot', 'tbh', 'suara', 'anies', 'pkb', 'sktr', 'indonesia']","['ya', 'gimana', 'anak', 'abah', 'wabah', 'pola', 'kampanye', 'nya', 'hina', 'rendah', 'ekslusif', 'goblokin', 'pilih', 'even', 'habis', 'pilpres', 'aja', 'laku', 'boikat', 'boikot', 'tbh', 'suara', 'anies', 'pkb', 'sktr', 'indonesia']",politik
@ardi_tama1 @mdrfhyt Udah paling bener kata Bang Zulfan Anies kalo kalah pilpres mending ke Amerika aja ambil studi post doctoral filsafat,@ardi_tama1 @mdrfhyt udah paling bener kata bang zulfan anies kalo kalah pilpres mending ke amerika aja ambil studi post doctoral filsafat,"['arditama', 'mdrfhyt', 'udah', 'paling', 'bener', 'kata', 'bang', 'zulfan', 'anies', 'kalo', 'kalah', 'pilpres', 'mending', 'ke', 'amerika', 'aja', 'ambil', 'studi', 'post', 'doctoral', 'filsafat']","['arditama', 'mdrfhyt', 'udah', 'bener', 'bang', 'zulfan', 'anies', 'kalo', 'kalah', 'pilpres', 'mending', 'amerika', 'aja', 'ambil', 'studi', 'post', 'doctoral', 'filsafat']","['arditama', 'mdrfhyt', 'udah', 'bener', 'bang', 'zulfan', 'anies', 'kalo', 'kalah', 'pilpres', 'mending', 'amerika', 'aja', 'ambil', 'studi', 'post', 'doctoral', 'filsafat']","['arditama', 'mdrfhyt', 'udah', 'bener', 'bang', 'zulfan', 'anies', 'kalo', 'kalah', 'pilpres', 'mending', 'amerika', 'aja', 'ambil', 'studi', 'post', 'doctoral', 'filsafat']",politik
@PartaiSocmed Ngemeng Mulu Luh..berisik..!!!! https://t.co/7KQ875w3WU,@partaisocmed ngemeng mulu luh..berisik..!!!! https://t.co/7kq875w3wu,"['partaisocmed', 'ngemeng', 'mulu', 'luhberisik']","['partaisocmed', 'ngemeng', 'mulu', 'luhberisik']","['partaisocmed', 'ngemeng', 'mulu', 'luhberisik']","['partaisocmed', 'ngemeng', 'mulu', 'luhberisik']",lainnya
Kayaknya gue pas pilpres pilihnya ganjar https://t.co/6qyiHWjaSd,kayaknya gue pas pilpres pilihnya ganjar https://t.co/6qyihwjasd,"['kayaknya', 'gue', 'pas', 'pilpres', 'pilihnya', 'ganjar']","['kayaknya', 'gue', 'pas', 'pilpres', 'pilihnya', 'ganjar']","['kayaknya', 'gue', 'pas', 'pilpres', 'pilihnya', 'ganjar']","['kayak', 'gue', 'pas', 'pilpres', 'pilih', 'ganjar']",politik
@NenkMonica Pilpres 2019 kenapa si kules ga bela mati-matian @prabowo ? Padahal saat itu massa pendukung Prabowo demo mati-matian menentang kecurangan pilpres. Tahun 2025 gayamu kayak paling hebat aja !,@nenkmonica pilpres 2019 kenapa si kules ga bela mati-matian @prabowo ? padahal saat itu massa pendukung prabowo demo mati-matian menentang kecurangan pilpres. tahun 2025 gayamu kayak paling hebat aja !,"['nenkmonica', 'pilpres', 'kenapa', 'si', 'kules', 'ga', 'bela', 'matimatian', 'prabowo', 'padahal', 'saat', 'itu', 'massa', 'pendukung', 'prabowo', 'demo', 'matimatian', 'menentang', 'kecurangan', 'pilpres', 'tahun', 'gayamu', 'kayak', 'paling', 'hebat', 'aja']","['nenkmonica', 'pilpres', 'si', 'kules', 'ga', 'bela', 'matimatian', 'prabowo', 'massa', 'pendukung', 'prabowo', 'demo', 'matimatian', 'menentang', 'kecurangan', 'pilpres', 'gayamu', 'kayak', 'hebat', 'aja']","['nenkmonica', 'pilpres', 'si', 'kules', 'tidak', 'bela', 'matimatian', 'prabowo', 'massa', 'pendukung', 'prabowo', 'demo', 'matimatian', 'menentang', 'kecurangan', 'pilpres', 'gayamu', 'kayak', 'hebat', 'aja']","['nenkmonica', 'pilpres', 'si', 'les', 'tidak', 'bela', 'matimatian', 'prabowo', 'massa', 'dukung', 'prabowo', 'demo', 'matimatian', 'tentang', 'curang', 'pilpres', 'gaya', 'kayak', 'hebat', 'aja']",politik
@04_zainal Prabowo gibran jokowi tetap pilihan rakyat 50%+1 sebagai pemenang pemilu jangan di ganggu,@04_zainal prabowo gibran jokowi tetap pilihan rakyat 50%+1 sebagai pemenang pemilu jangan di ganggu,"['zainal', 'prabowo', 'gibran', 'jokowi', 'tetap', 'pilihan', 'rakyat', 'sebagai', 'pemenang', 'pemilu', 'jangan', 'di', 'ganggu']","['zainal', 'prabowo', 'gibran', 'jokowi', 'pilihan', 'rakyat', 'pemenang', 'pemilu', 'ganggu']","['zainal', 'prabowo', 'gibran', 'jokowi', 'pilihan', 'rakyat', 'pemenang', 'pemilu', 'ganggu']","['zainal', 'prabowo', 'gibran', 'jokowi', 'pilih', 'rakyat', 'menang', 'milu', 'ganggu']",politik
@ronaldoLOVEyou1 @tekarok007 Takut banget sama sosok KDM atuh pada wkwkw lagian juga agak mustahil doi maju 2029 pilpres gw yg warga bekasi ogah sih jangan dulu 10 tahun dulu dijabar sini kalaupun maju paling ya lawan dia Prabowo mana bisa dia lawan ketum,@ronaldoloveyou1 @tekarok007 takut banget sama sosok kdm atuh pada wkwkw lagian juga agak mustahil doi maju 2029 pilpres gw yg warga bekasi ogah sih jangan dulu 10 tahun dulu dijabar sini kalaupun maju paling ya lawan dia prabowo mana bisa dia lawan ketum,"['ronaldoloveyou', 'tekarok', 'takut', 'banget', 'sama', 'sosok', 'kdm', 'atuh', 'pada', 'wkwkw', 'lagian', 'juga', 'agak', 'mustahil', 'doi', 'maju', 'pilpres', 'gw', 'yg', 'warga', 'bekasi', 'ogah', 'sih', 'jangan', 'dulu', 'tahun', 'dulu', 'dijabar', 'sini', 'kalaupun', 'maju', 'paling', 'ya', 'lawan', 'dia', 'prabowo', 'mana', 'bisa', 'dia', 'lawan', 'ketum']","['ronaldoloveyou', 'tekarok', 'takut', 'banget', 'sosok', 'kdm', 'atuh', 'wkwkw', 'mustahil', 'doi', 'maju', 'pilpres', 'gw', 'yg', 'warga', 'bekasi', 'ogah', 'sih', 'dijabar', 'maju', 'ya', 'lawan', 'prabowo', 'lawan', 'ketum']","['ronaldoloveyou', 'tekarok', 'takut', 'banget', 'sosok', 'kdm', 'atuh', 'wkwkw', 'mustahil', 'doi', 'maju', 'pilpres', 'gw', 'yang', 'warga', 'bekasi', 'ogah', 'sih', 'dijabar', 'maju', 'ya', 'lawan', 'prabowo', 'lawan', 'ketum']","['ronaldoloveyou', 'tekarok', 'takut', 'banget', 'sosok', 'kdm', 'atuh', 'wkwkw', 'mustahil', 'doi', 'maju', 'pilpres', 'gw', 'yang', 'warga', 'bekas', 'ogah', 'sih', 'jabar', 'maju', 'ya', 'lawan', 'prabowo', 'lawan', 'tum']",politik
KETUA Badan Pengawas Pemilu (Bawaslu) RI Rahmat Bagja menilai eksisten Dewan Kehormatan Penyelenggara Pemilu (DKPP) masih dibutuhkan. https://t.co/1NRBS8O1qd,ketua badan pengawas pemilu (bawaslu) ri rahmat bagja menilai eksisten dewan kehormatan penyelenggara pemilu (dkpp) masih dibutuhkan. https://t.co/1nrbs8o1qd,"['ketua', 'badan', 'pengawas', 'pemilu', 'bawaslu', 'ri', 'rahmat', 'bagja', 'menilai', 'eksisten', 'dewan', 'kehormatan', 'penyelenggara', 'pemilu', 'dkpp', 'masih', 'dibutuhkan']","['ketua', 'badan', 'pengawas', 'pemilu', 'bawaslu', 'ri', 'rahmat', 'bagja', 'menilai', 'eksisten', 'dewan', 'kehormatan', 'penyelenggara', 'pemilu', 'dkpp', 'dibutuhkan']","['ketua', 'badan', 'pengawas', 'pemilu', 'bawaslu', 'ri', 'rahmat', 'bagja', 'menilai', 'eksisten', 'dewan', 'kehormatan', 'penyelenggara', 'pemilu', 'dkpp', 'dibutuhkan']","['ketua', 'badan', 'awas', 'milu', 'bawaslu', 'ri', 'rahmat', 'bagja', 'nilai', 'eksisten', 'dewan', 'hormat', 'selenggara', 'milu', 'dkpp', 'butuh']",lainnya
@TirtoID @BimaAryaS iyalah aset untuk dulang suara elit politik anjing saat pemilu dan Pilkada,@tirtoid @bimaaryas iyalah aset untuk dulang suara elit politik anjing saat pemilu dan pilkada,"['tirtoid', 'bimaaryas', 'iyalah', 'aset', 'untuk', 'dulang', 'suara', 'elit', 'politik', 'anjing', 'saat', 'pemilu', 'dan', 'pilkada']","['tirtoid', 'bimaaryas', 'iyalah', 'aset', 'dulang', 'suara', 'elit', 'politik', 'anjing', 'pemilu', 'pilkada']","['tirtoid', 'bimaaryas', 'iyalah', 'aset', 'dulang', 'suara', 'elit', 'politik', 'anjing', 'pemilu', 'pilkada']","['tirtoid', 'bimaaryas', 'iya', 'aset', 'dulang', 'suara', 'elit', 'politik', 'anjing', 'milu', 'pilkada']",politik
@mediaindonesia Terlalu cengeng sebagai presiden kualat Indonesia dipimpin CAWECAWE.... sdh jelas siapa Prabowo Subianto siapa Joko Widodo. Sjk Pilpres yg terkesan dipaksakan menang jg jd blunder dan sejarah parah Indonesia,@mediaindonesia terlalu cengeng sebagai presiden kualat indonesia dipimpin cawecawe.... sdh jelas siapa prabowo subianto siapa joko widodo. sjk pilpres yg terkesan dipaksakan menang jg jd blunder dan sejarah parah indonesia,"['mediaindonesia', 'terlalu', 'cengeng', 'sebagai', 'presiden', 'kualat', 'indonesia', 'dipimpin', 'cawecawe', 'sdh', 'jelas', 'siapa', 'prabowo', 'subianto', 'siapa', 'joko', 'widodo', 'sjk', 'pilpres', 'yg', 'terkesan', 'dipaksakan', 'menang', 'jg', 'jd', 'blunder', 'dan', 'sejarah', 'parah', 'indonesia']","['mediaindonesia', 'cengeng', 'presiden', 'kualat', 'indonesia', 'dipimpin', 'cawecawe', 'sdh', 'prabowo', 'subianto', 'joko', 'widodo', 'sjk', 'pilpres', 'yg', 'terkesan', 'dipaksakan', 'menang', 'jg', 'jd', 'blunder', 'sejarah', 'parah', 'indonesia']","['mediaindonesia', 'cengeng', 'presiden', 'kualat', 'indonesia', 'dipimpin', 'cawecawe', 'sdh', 'prabowo', 'subianto', 'joko', 'widodo', 'sjk', 'pilpres', 'yang', 'terkesan', 'dipaksakan', 'menang', 'jg', 'jd', 'blunder', 'sejarah', 'parah', 'indonesia']","['mediaindonesia', 'cengeng', 'presiden', 'kualat', 'indonesia', 'pimpin', 'cawecawe', 'sdh', 'prabowo', 'subianto', 'joko', 'widodo', 'sjk', 'pilpres', 'yang', 'kes', 'paksa', 'menang', 'jg', 'jd', 'blunder', 'sejarah', 'parah', 'indonesia']",politik
Saya masih ingat pilpres 2014-2019 makhluk ini yang begitu gencar memojokkan Prabowo soal penculikan aktivis. Luhut. Agung Gumelar. Wiranto. Ke 3 nya memojokkan Prabowo soal penculikan aktivis. Makhluk penjilat. https://t.co/aX5yk2ZMVd,saya masih ingat pilpres 2014-2019 makhluk ini yang begitu gencar memojokkan prabowo soal penculikan aktivis. luhut. agung gumelar. wiranto. ke 3 nya memojokkan prabowo soal penculikan aktivis. makhluk penjilat. https://t.co/ax5yk2zmvd,"['saya', 'masih', 'ingat', 'pilpres', 'makhluk', 'ini', 'yang', 'begitu', 'gencar', 'memojokkan', 'prabowo', 'soal', 'penculikan', 'aktivis', 'luhut', 'agung', 'gumelar', 'wiranto', 'ke', 'nya', 'memojokkan', 'prabowo', 'soal', 'penculikan', 'aktivis', 'makhluk', 'penjilat']","['pilpres', 'makhluk', 'gencar', 'memojokkan', 'prabowo', 'penculikan', 'aktivis', 'luhut', 'agung', 'gumelar', 'wiranto', 'nya', 'memojokkan', 'prabowo', 'penculikan', 'aktivis', 'makhluk', 'penjilat']","['pilpres', 'makhluk', 'gencar', 'memojokkan', 'prabowo', 'penculikan', 'aktivis', 'luhut', 'agung', 'gumelar', 'wiranto', 'nya', 'memojokkan', 'prabowo', 'penculikan', 'aktivis', 'makhluk', 'penjilat']","['pilpres', 'makhluk', 'gencar', 'pojok', 'prabowo', 'culi', 'aktivis', 'luhut', 'agung', 'gumelar', 'wiranto', 'nya', 'pojok', 'prabowo', 'culi', 'aktivis', 'makhluk', 'jilat']",politik
Anies Capres 2029? Lebih baik pilih PS lagi daripada Anies ,anies capres 2029? lebih baik pilih ps lagi daripada anies ,"['anies', 'capres', 'lebih', 'baik', 'pilih', 'ps', 'lagi', 'daripada', 'anies']","['anies', 'capres', 'pilih', 'ps', 'anies']","['anies', 'capres', 'pilih', 'ps', 'anies']","['anies', 'capres', 'pilih', 'ps', 'anies']",lainnya
@Boediantar4 Ukurannya memang bukan bagaimana sikap capres ke bawah. Tapi bagaimana bersikap pada yg punya kuasa uang dan politik.,@boediantar4 ukurannya memang bukan bagaimana sikap capres ke bawah. tapi bagaimana bersikap pada yg punya kuasa uang dan politik.,"['boediantar', 'ukurannya', 'memang', 'bukan', 'bagaimana', 'sikap', 'capres', 'ke', 'bawah', 'tapi', 'bagaimana', 'bersikap', 'pada', 'yg', 'punya', 'kuasa', 'uang', 'dan', 'politik']","['boediantar', 'ukurannya', 'sikap', 'capres', 'bersikap', 'yg', 'kuasa', 'uang', 'politik']","['boediantar', 'ukurannya', 'sikap', 'capres', 'bersikap', 'yang', 'kuasa', 'uang', 'politik']","['boediantar', 'ukur', 'sikap', 'capres', 'sikap', 'yang', 'kuasa', 'uang', 'politik']",politik
@Dahnilanzar @prabowo @jokowi Buktinya pas debat dia merendahkan lawan debatnya,@dahnilanzar @prabowo @jokowi buktinya pas debat dia merendahkan lawan debatnya,"['dahnilanzar', 'prabowo', 'jokowi', 'buktinya', 'pas', 'debat', 'dia', 'merendahkan', 'lawan', 'debatnya']","['dahnilanzar', 'prabowo', 'jokowi', 'buktinya', 'pas', 'debat', 'merendahkan', 'lawan', 'debatnya']","['dahnilanzar', 'prabowo', 'jokowi', 'buktinya', 'pas', 'debat', 'merendahkan', 'lawan', 'debatnya']","['dahnilanzar', 'prabowo', 'jokowi', 'bukti', 'pas', 'debat', 'rendah', 'lawan', 'debat']",politik
@aaronsavic @susipudjiastuti @cakimiNOW @prabowo Duit judol ga berseri bro Semua suka duit apalagi pejabat yg matanya duitan. Trus kita berharap pejabat nyetop judol ?judol itu permainan orang miskin buat menghidupi pejabat. Mungkin juga @cakimiNOW sll me,@aaronsavic @susipudjiastuti @cakiminow @prabowo duit judol ga berseri bro semua suka duit apalagi pejabat yg matanya duitan. trus kita berharap pejabat nyetop judol ?judol itu permainan orang miskin buat menghidupi pejabat. mungkin juga @cakiminow sll me,"['aaronsavic', 'susipudjiastuti', 'cakiminow', 'prabowo', 'duit', 'judol', 'ga', 'berseri', 'bro', 'semua', 'suka', 'duit', 'apalagi', 'pejabat', 'yg', 'matanya', 'duitan', 'trus', 'kita', 'berharap', 'pejabat', 'nyetop', 'judol', 'judol', 'itu', 'permainan', 'orang', 'miskin', 'buat', 'menghidupi', 'pejabat', 'mungkin', 'juga', 'cakiminow', 'sll', 'me']","['aaronsavic', 'susipudjiastuti', 'cakiminow', 'prabowo', 'duit', 'judol', 'ga', 'berseri', 'bro', 'suka', 'duit', 'pejabat', 'yg', 'matanya', 'duitan', 'trus', 'berharap', 'pejabat', 'nyetop', 'judol', 'judol', 'permainan', 'orang', 'miskin', 'menghidupi', 'pejabat', 'cakiminow', 'sll', 'me']","['aaronsavic', 'susipudjiastuti', 'cakiminow', 'prabowo', 'duit', 'judol', 'tidak', 'berseri', 'bro', 'suka', 'duit', 'pejabat', 'yang', 'matanya', 'duitan', 'trus', 'berharap', 'pejabat', 'nyetop', 'judol', 'judol', 'permainan', 'orang', 'miskin', 'menghidupi', 'pejabat', 'cakiminow', 'sll', 'me']","['aaronsavic', 'susipudjiastuti', 'cakiminow', 'prabowo', 'duit', 'judol', 'tidak', 'seri', 'bro', 'suka', 'duit', 'jabat', 'yang', 'mata', 'duit', 'trus', 'harap', 'jabat', 'nyetop', 'judol', 'judol', 'main', 'orang', 'miskin', 'hidup', 'jabat', 'cakiminow', 'sll', 'me']",politik
@fairueshas Cocok kayak Anies pas pemilu,@fairueshas cocok kayak anies pas pemilu,"['fairueshas', 'cocok', 'kayak', 'anies', 'pas', 'pemilu']","['fairueshas', 'cocok', 'kayak', 'anies', 'pas', 'pemilu']","['fairueshas', 'cocok', 'kayak', 'anies', 'pas', 'pemilu']","['fairueshas', 'cocok', 'kayak', 'anies', 'pas', 'milu']",lainnya
@Xura2505 @Simemaki Prabowo Gibran itu satu paket pilihan rakyat melalui pilpres tong. Mereka sah menurut konstitusi. Menolak Gibran sama dengan menolak Prabowo.,@xura2505 @simemaki prabowo gibran itu satu paket pilihan rakyat melalui pilpres tong. mereka sah menurut konstitusi. menolak gibran sama dengan menolak prabowo.,"['xura', 'simemaki', 'prabowo', 'gibran', 'itu', 'satu', 'paket', 'pilihan', 'rakyat', 'melalui', 'pilpres', 'tong', 'mereka', 'sah', 'menurut', 'konstitusi', 'menolak', 'gibran', 'sama', 'dengan', 'menolak', 'prabowo']","['xura', 'simemaki', 'prabowo', 'gibran', 'paket', 'pilihan', 'rakyat', 'pilpres', 'tong', 'sah', 'konstitusi', 'menolak', 'gibran', 'menolak', 'prabowo']","['xura', 'simemaki', 'prabowo', 'gibran', 'paket', 'pilihan', 'rakyat', 'pilpres', 'tong', 'sah', 'konstitusi', 'menolak', 'gibran', 'menolak', 'prabowo']","['xura', 'simemaki', 'prabowo', 'gibran', 'paket', 'pilih', 'rakyat', 'pilpres', 'tong', 'sah', 'konstitusi', 'tolak', 'gibran', 'tolak', 'prabowo']",politik
Cara fans &amp,cara fans &amp,"['cara', 'fans', 'amp']","['fans', 'amp']","['fans', 'amp']","['fans', 'amp']",lainnya
